"pid","NAME","CLASS","POSITION","TPE","CREATED","LINK","USER","USERLINK","JOINED","LAST VISIT","ONLINE FOR","BANK BALANCE","SHL TEAM","IIHF NATION","REPUTATION","ACTIVE","HANDEDNESS","JERSEY NUMBER","HEIGHT","WEIGHT","BIRTHPLACE","TPE AVAILABLE","franchiseID","teamID","team","Inaugural.Season","leagueID","abbr","primary","secondary","alt1","alt2","screening","gettingOpen","passing","puckhandling","shootingAccuracy","shootingRange","offensiveRead","checking","hitting","positioning","stickchecking","shotBlocking","faceoffs","defensiveRead","acceleration","agility","balance","speed","stamina","strength","fighting","aggression","bravery","determination","teamPlayer","leadership","temperament","professionalism","blocker","glove","pokeCheck","rebound","recovery","lowShots","reflexes","skating","mentalToughness","goaltenderStamina","CLEAN_NAME","RENDER","75_Create","75_activity check","75_other","75_training","75_training camp","75_seasonal coaching","75_point task","75_correction","75_recruitment","75_Unretire","75_fantasy","74_Create","74_activity check","74_other","74_training","74_seasonal coaching","74_training camp","74_point task","73_Create","73_other","73_activity check","73_training","73_point task","73_seasonal coaching","73_training camp","74_correction","72_Create","72_activity check","72_other","72_seasonal coaching","72_training","72_training camp","74_recruitment","74_fantasy","72_initial","72_point task","72_fantasy","75_regression","73_regression","72_regression","73_correction","73_recruitment","72_correction"
406,"Grisha Uskjal","S70","Center",499,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/406","Estovich","https://simulationhockey.com/member.php?action=profile&uid=6852",2023-01-22,NA,NA,14390000,NA,"Ireland",2,"IA","Right",17,"6ft 5in",220,"City,",149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,13,13,14,13,10,13,14,13,13,14,11,13,13,13,13,13,14,14,13,5,5,5,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Grisha Uskjal","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,497,NA,NA,NA,NA,NA,NA,NA,NA
405,"Kai Scott","S70","Left Defense",157,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/405","WhiskyJakk","https://simulationhockey.com/member.php?action=profile&uid=6833",2023-01-14,2023-01-14,1770,7000000,NA,"Canada",0,"IA","Left",11,"6ft 3in",190,"Winnipeg, Canada",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,11,11,11,11,11,11,11,11,11,11,11,5,11,11,11,11,11,14,11,8,11,11,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kai Scott","Axel Jonsson-Fjallby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA
404,"Mit Wobet","S70","Right Defense",1157,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/404","EmoLeBron","https://simulationhockey.com/member.php?action=profile&uid=6828",2023-01-12,2024-04-13,545400,-480000,6,"Latvia",5,"Active","Left",51,"6ft 2in",205,"Jacksonville, United States",2,6,31,"Tampa Bay Barracuda",59,0,"TBB","#000000","#f499c2","#0ad2d2","#ffffff",5,16,17,16,13,16,16,18,15,16,16,15,5,16,15,16,15,15,18,15,5,5,11,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mit Wobet","Tim Tebow",NA,24,NA,26,12,42,35,NA,NA,NA,NA,NA,18,NA,1,21,6,43,NA,2,16,25,49,NA,NA,NA,NA,2,NA,28,5,12,NA,NA,789,1,NA,NA,NA,NA,NA,NA,NA
403,"Alex Orpheus","S70","Right Defense",157,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/403","AjarOrpheus","https://simulationhockey.com/member.php?action=profile&uid=6809",2023-01-11,2023-01-11,1901,5500000,NA,"USA",0,"IA","Right",72,"6ft 1in",195,"Washington DC, United States",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,8,14,12,8,9,12,5,13,5,5,5,7,12,12,12,14,14,5,5,5,5,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alex Orpheus","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA
402,"Liam Dubois","S70","Left Defense",157,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/402","Air Lizzo","https://simulationhockey.com/member.php?action=profile&uid=6822",2023-01-11,2023-01-11,458,5000000,NA,"Canada",0,"IA","Right",77,"6ft 2in",195,"Toronto , Canada",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,15,13,13,13,5,11,5,5,5,5,5,5,5,13,14,5,5,14,5,6,6,6,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liam Dubois","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA
401,"Sven Petterson","S70","Right Defense",847,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/401","SledgehammerPete","https://simulationhockey.com/member.php?action=profile&uid=6813",2023-01-11,2024-01-22,164160,8940000,7,"Sweden",2,"IA","Right",17,"5ft 9in",180,"Uppsala, Sweden",40,4,27,"Baltimore Platoon",54,0,"BAP","#08102c","#ffffff","#6c1616","",5,14,15,15,12,15,15,16,15,16,15,15,5,15,15,15,15,16,16,15,5,9,13,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sven Petterson","",NA,2,NA,5,6,NA,18,NA,NA,NA,2,NA,14,NA,35,NA,6,46,NA,6,14,25,36,12,NA,NA,NA,2,NA,16,5,12,NA,4,581,NA,NA,NA,NA,NA,NA,NA,NA
400,"Edmund Rothaus","S70","Left Defense",213,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/400","rmisey","https://simulationhockey.com/member.php?action=profile&uid=6817",2023-01-11,2023-02-20,37205,12000000,NA,"Germany",0,"IA","Left",9,"5ft 8in",170,"Freiburg, Germany",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,12,13,13,13,10,13,12,10,12,10,5,5,12,13,13,10,11,14,12,5,5,10,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Edmund Rothaus","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211,NA,NA,NA,NA,NA,NA,NA,NA
399,"Willie Short","S70","Left Defense",157,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/399","Willieway","https://simulationhockey.com/member.php?action=profile&uid=6805",2023-01-10,2023-01-11,1126,5000000,NA,"USA",0,"IA","Right",18,"6ft 0in",200,"Vassar, United States",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,8,13,11,13,13,13,5,5,5,5,5,13,13,13,13,14,5,5,5,5,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Willie Short","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA
398,"Josh B","S70","Center",157,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/398","Jobo313","https://simulationhockey.com/member.php?action=profile&uid=6804",2023-01-10,2023-01-10,808,5000000,NA,"USA",0,"IA","Right",15,"6ft 2in",205,"Detroit, United States",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,5,13,10,5,13,5,5,5,5,5,13,5,13,13,13,13,14,13,5,5,6,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Josh B","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA
397,"Dylan Catellier","S70","Right Defense",157,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/397","dyly1419","https://simulationhockey.com/member.php?action=profile&uid=6801",2023-01-10,2023-01-16,6175,8000000,NA,"Canada",0,"IA","Right",92,"6ft 3in",190,"Kingston , Canada",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,11,12,11,11,12,10,9,10,10,10,9,5,10,10,12,11,13,14,10,9,10,10,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dylan Catellier","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA
396,"Stumptavian Roboclick","S70","Right Defense",199,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/396","Stormguy09","https://simulationhockey.com/member.php?action=profile&uid=6792",2023-01-09,2023-03-12,26287,9000000,NA,"Canada",0,"IA","Right",8,"6ft 0in",195,"Kelowna, Canada",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,15,12,13,10,10,5,10,10,10,10,5,10,10,12,10,14,15,10,5,7,7,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stumptavian Roboclick","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197,NA,NA,NA,NA,NA,NA,NA,NA
395,"Robin Nyckel","S70","Right Defense",951,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/395","Henrik","https://simulationhockey.com/member.php?action=profile&uid=4122",2019-07-29,2024-04-14,4615056,7901000,12,"Sweden",81,"Active","Right",55,"6ft 0in",194,"Lysekil, Sweden",27,16,23,"San Francisco Pride",37,0,"SFP","#360854","#d4af37","","",5,13,15,15,11,11,15,17,15,17,14,15,5,17,15,15,17,14,15,17,11,12,13,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robin Nyckel","Dillon Dubé",NA,24,NA,36,12,28,62,NA,NA,NA,4,NA,18,NA,27,28,6,40,NA,7,12,18,13,28,NA,NA,NA,2,NA,NA,3,12,NA,NA,570,1,NA,NA,NA,NA,NA,NA,NA
393,"Jae Hyuk Choi","S70","Left Wing",339,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/393","orangie","https://simulationhockey.com/member.php?action=profile&uid=6783",2023-01-03,2023-09-21,38233,20600000,NA,"Unassigned",1,"IA","Left",27,"6ft 1in",157,"Seoul, South Korea",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,14,15,14,14,12,14,12,9,12,12,10,5,12,12,12,13,12,14,13,5,7,10,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jae Hyuk Choi","Sung Chan Jung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337,NA,NA,NA,NA,NA,NA,NA,NA
392,"Elena Maximova","S70","Left Defense",1609,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/392","enigmatic","https://simulationhockey.com/member.php?action=profile&uid=1662",2015-05-20,2024-04-14,1321200,222735000,10,"France",53,"Active","Right",64,"5ft 6in",151,"Odessa, Ukraine",22,12,29,"Minnesota Monarchs",56,0,"MIN","#11582c","#ead9a2","#453c7e","#eae1e1",5,17,19,17,13,17,19,16,11,16,16,14,5,16,17,17,17,17,18,17,5,8,8,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elena Maximova","Brigitte Laganière",NA,26,NA,65,12,56,157,NA,NA,NA,8,NA,18,NA,45,28,6,94,NA,7,16,40,81,NA,NA,NA,NA,2,NA,28,5,12,NA,NA,896,NA,7,NA,NA,NA,NA,NA,NA
391,"Willow Söderberg-Snooks","S70","Right Defense",1572,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/391","Reno","https://simulationhockey.com/member.php?action=profile&uid=4726",2020-03-12,2024-04-14,1083600,86115000,12,"Sweden",72,"Active","Left",97,"5ft 7in",150,"Östersund, Sweden",27,16,23,"San Francisco Pride",37,0,"SFP","#360854","#d4af37","","",5,16,18,18,13,18,19,16,14,17,15,14,5,17,16,17,16,17,17,17,5,6,10,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Willow Soderberg-Snooks","Tanja Eisenschmid",NA,26,NA,65,12,56,144,NA,NA,NA,NA,NA,18,NA,45,28,6,86,NA,7,16,40,82,NA,NA,NA,NA,2,12,28,5,12,NA,NA,881,1,NA,NA,NA,NA,NA,NA,NA
390,"Gnabe Dabson","S70","Right Wing",1578,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/390","golden_apricot","https://simulationhockey.com/member.php?action=profile&uid=4067",2019-07-29,2024-04-14,5428512,69575333,21,"Norway",89,"Active","Right",61,"6ft 6in",225,", Norway",27,22,34,"Philadelphia Forge",60,0,"PHI","#e88900","#a00400","#212020","",5,18,17,17,17,12,17,17,17,15,16,12,5,17,17,17,17,17,18,17,5,5,11,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gnabe Dabson","Gnabe.png",NA,24,NA,60,12,56,143,NA,NA,NA,NA,NA,16,NA,40,28,6,97,NA,6,16,40,81,NA,NA,NA,NA,2,NA,28,5,12,NA,NA,906,NA,NA,NA,NA,NA,NA,NA,NA
389,"Martin Sunesson","S70","Center",157,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/389","Victor","https://simulationhockey.com/member.php?action=profile&uid=6153",2022-03-28,2022-12-21,498,0,NA,"Sweden",0,"IA","Right",13,"5ft 4in",180,"Stockholm, Sweden",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,10,10,7,8,9,9,6,11,17,12,5,5,5,5,5,5,14,7,6,5,10,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Martin Sunesson","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA
388,"Timo Lambert","S70","Center",852,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/388","narb111","https://simulationhockey.com/member.php?action=profile&uid=6232",2022-05-10,2024-04-12,411480,14280000,4,"Germany",1,"Active","Right",17,"6ft 0in",190,"Dresden, Germany",25,8,8,"Manhattan Rage",2,0,"MAN","#97181b","#ffffff","#000000","",12,18,15,17,17,12,17,13,10,14,13,10,15,13,15,14,14,15,15,14,5,8,9,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Timo Lambert","Zack MacEwen",NA,24,NA,NA,12,NA,41,NA,NA,NA,NA,NA,18,NA,6,NA,6,45,NA,7,16,18,22,19,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,605,1,NA,NA,NA,NA,NA,NA,NA
387,"Don Juanary","S70","Right Defense",157,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/387","Cyclo","https://simulationhockey.com/member.php?action=profile&uid=6119",2022-03-09,2023-01-21,84084,17250000,NA,"Canada",0,"IA","Left",8,"6ft 2in",213,"Calgary , Canada",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,11,12,11,11,5,12,13,11,14,12,5,8,7,7,11,5,14,12,11,5,5,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Don Juanary","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA
386,"Ace Lightning","S70","Right Defense",1587,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/386","hockeyfan","https://simulationhockey.com/member.php?action=profile&uid=3047",2018-05-10,NA,NA,21094000,3,"Independent Russia",29,"Active","Right",52,"6ft 3in",210,"Chicago, United States",31,3,9,"Toronto North Stars",2,0,"TOR","#195aa5","#ffffff","","",5,17,19,18,13,18,18,16,16,16,16,16,5,16,16,16,16,17,17,16,5,6,11,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ace Lightning","Quinn Hughes",NA,26,NA,65,12,56,149,NA,NA,NA,NA,NA,18,NA,45,28,6,96,NA,7,16,40,81,NA,NA,NA,NA,2,NA,28,5,12,NA,NA,894,1,NA,NA,NA,NA,NA,NA,NA
385,"Julia Waffles","S70","Right Wing",157,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/385","Edustava","https://simulationhockey.com/member.php?action=profile&uid=6758",2022-12-18,2022-12-18,2344,7000000,NA,"Finland",0,"IA","Left",7,"5ft 4in",150,"Tampere, Finland",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,12,10,12,13,5,13,7,5,9,5,5,5,7,13,13,12,14,14,5,5,5,5,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Julia Waffles","Sarah Fillier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA
384,"Nathan Cormier","S70","Right Wing",1488,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/384","JR95","https://simulationhockey.com/member.php?action=profile&uid=2168",2016-04-24,2024-04-14,11548224,2511000,5,"France",39,"Active","Left",95,"6ft 2in",200,"Gatineau, Canada",4,13,19,"New England Wolfpack",13,0,"NEW","#006a36","#ffffff","#717276","",6,18,17,18,17,12,18,18,15,16,16,5,5,18,16,15,17,15,17,17,5,5,8,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nathan Cormier","Tim Stutzle",NA,26,NA,65,12,56,150,NA,NA,NA,NA,NA,18,NA,45,28,6,94,NA,7,16,40,79,28,NA,NA,NA,2,NA,NA,3,12,NA,NA,800,1,NA,NA,NA,NA,NA,NA,NA
383,"Sydney Shaw","S70","Left Defense",1587,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/383","BadWolf","https://simulationhockey.com/member.php?action=profile&uid=3262",2018-09-29,2024-04-14,3837456,100345000,12,"France",79,"Active","Right",24,"6ft 0in",205,"City,",30,16,23,"San Francisco Pride",37,0,"SFP","#360854","#d4af37","","",6,17,17,17,12,12,16,17,17,17,16,16,5,18,16,17,17,17,18,18,5,5,11,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sydney Shaw","Amy Poehler",NA,24,NA,60,12,56,155,NA,NA,NA,NA,NA,18,NA,45,28,6,93,NA,7,16,40,79,NA,NA,NA,NA,2,NA,28,5,12,NA,NA,900,1,NA,NA,NA,NA,NA,NA,NA
382,"Harry Chedda","S70","Left Wing",157,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/382","henrybenry","https://simulationhockey.com/member.php?action=profile&uid=6780",2022-12-31,2022-12-31,1991,5000000,NA,"Canada",0,"IA","Left",19,"6ft 2in",221,"City, Canada",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,5,13,13,12,5,11,11,10,10,10,5,8,13,13,5,13,14,11,8,7,5,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harry Chedda","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA
381,"Steve Fudge","S70","Center",157,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/381","stevefudge","https://simulationhockey.com/member.php?action=profile&uid=6825",2023-01-12,2023-01-12,328,8000000,NA,"Canada",0,"IA","Left",65,"6ft 0in",200,"Gatineau, Canada",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,12,12,12,11,12,9,7,9,9,8,10,8,12,12,12,12,14,10,6,6,7,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Steve Fudge","Johnny Depp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA
380,"Fox Peur du Feu","S70","Right Defense",236,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/380","foxafraidoffire","https://simulationhockey.com/member.php?action=profile&uid=6812",2023-01-11,2023-04-11,27436,14000000,NA,"Canada",1,"IA","Right",11,"6ft 2in",225,"Saskatoon, Canada",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,13,12,11,10,13,11,11,12,13,11,5,14,10,11,12,12,15,10,7,10,9,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fox Peur du Feu","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234,NA,NA,NA,NA,NA,NA,NA,NA
379,"Lance Googoo","S70","Right Wing",163,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/379","LanceAlexGoogoo","https://simulationhockey.com/member.php?action=profile&uid=6770",2022-12-21,2023-04-07,32980,12750000,NA,"Canada",0,"IA","Right",59,"5ft 10in",210,"Cape Breton, Canada",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,13,10,12,14,12,9,6,6,10,7,6,7,8,13,10,10,13,14,6,7,7,7,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lance Googoo","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161,NA,NA,NA,NA,NA,NA,NA,NA
378,"Austin Doumakis","S70","Center",345,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/378","Shmeeterson","https://simulationhockey.com/member.php?action=profile&uid=6834",2023-01-14,2023-04-03,15896,9500000,NA,"Germany",0,"IA","Left",7,"6ft 0in",190,"Viersen, Germany",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,15,15,15,13,11,15,12,10,11,11,5,12,12,12,12,13,12,14,13,5,5,9,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Austin Doumakis","Jason Robertson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343,NA,NA,NA,NA,NA,NA,NA,NA
377,"Kyle Latreille","S70","Right Wing",840,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/377","Duga","https://simulationhockey.com/member.php?action=profile&uid=6829",2023-01-12,2024-03-11,387000,80000,NA,"Canada",3,"IA","Left",88,"5ft 10in",175,"Ottawa, Canada",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,17,16,16,17,12,16,11,9,12,12,11,12,13,16,16,15,16,16,16,7,6,9,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kyle Latreille","Patrick Kane",NA,18,NA,24,6,28,7,NA,NA,NA,NA,NA,6,NA,15,28,6,14,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,686,NA,NA,NA,NA,NA,NA,NA,NA
376,"Oscar Kurtz","S70","Right Wing",157,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/376","Max25","https://simulationhockey.com/member.php?action=profile&uid=6798",2023-01-09,2023-01-09,478,0,NA,"Canada",0,"IA","Left",25,"6ft 1in",180,"Kitchener , Canada",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,12,6,9,11,11,8,10,6,10,8,9,9,9,10,10,10,10,14,14,6,13,12,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oscar Kurtz","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA
375,"Lea Cranberry","S70","Left Defense",747,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/375","zaybae","https://simulationhockey.com/member.php?action=profile&uid=6873",2023-02-04,NA,NA,-1410000,8,"USA",8,"Active","Left",11,"5ft 8in",175,"Cumming, United States",10,1,1,"Calgary Dragons",1,0,"CGY","#a40000","#000000","#ffffff","#797979",5,13,15,15,13,14,13,15,13,16,15,14,5,16,15,15,16,15,16,16,5,7,9,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lea Cranberry","Sarah Nurse",NA,22,NA,23,12,28,53,NA,NA,NA,NA,NA,12,NA,11,19,6,47,NA,2,16,38,51,15,NA,NA,NA,2,NA,13,3,12,NA,NA,362,NA,NA,NA,NA,NA,NA,NA,NA
373,"Lucas Manning","S70","Left Defense",157,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/373","NickRitchieLover911","https://simulationhockey.com/member.php?action=profile&uid=6849",2023-01-19,2023-03-30,2617,4000000,NA,"USA",0,"IA","Right",12,"6ft 4in",211,"Colinsville, United States",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,11,12,10,11,11,11,10,10,11,11,11,5,11,10,11,11,11,14,10,10,10,10,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lucas Manning","Nick Ritchie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA
